"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"269",0,0.685570385628157,0.799,0.709,0,"2","FABP5"
"270",2.85173716603112e-163,0.682497831326196,0.715,0.637,7.02439898736786e-159,"2","LDHA"
"271",0,0.67595242959519,0.705,0.374,0,"2","CNN3"
"272",0,0.651912093698537,0.733,0.584,0,"2","DBI"
"273",9.84867503586986e-247,0.644298040465748,0.516,0.313,2.42592563483546e-242,"2","FAM162A"
"274",0,0.643436099223655,0.976,0.964,0,"2","CALM1"
"275",2.05705089179524e-299,0.641759494954937,0.998,0.998,5.06692775667003e-295,"2","TMSB4X"
"276",0,0.632020105711405,0.408,0.1,0,"2","STK17A"
"277",0,0.61876463991074,0.586,0.249,0,"2","SOX9"
"278",0,0.61287530906492,0.644,0.319,0,"2","CARHSP1"
"279",0,0.612662086067313,0.442,0.117,0,"2","CREB5"
"280",1.64246076445593e-137,0.610931082277496,0.769,0.716,4.04570935500785e-133,"2","PGK1"
"281",0,0.606624099952059,0.999,0.998,0,"2","RPS19"
"282",1.44501597928987e-54,0.603785577787738,0.152,0.087,3.55936336018681e-50,"2","CXCL14"
"283",0,0.596212144754328,0.509,0.164,0,"2","MYO10"
"284",0,0.588844122793975,0.445,0.144,0,"2","PSAT1"
"285",6.68602224930779e-273,0.586564878119744,0.919,0.855,1.64690100044949e-268,"2","HMGN2"
"286",3.06449650974878e-212,0.580112738461261,0.495,0.304,7.5484678028132e-208,"2","P4HA1"
"287",0,0.57775971431771,0.458,0.192,0,"2","CDK6"
"288",0,0.576015930889001,0.459,0.124,0,"2","DOK5"
"289",5.1433929405235e-91,0.573855088083751,0.725,0.684,1.26692054910975e-86,"2","MGST3"
"290",1.29840347299047e-106,0.573359784761911,0.548,0.432,3.19822743467014e-102,"2","DDIT4"
"291",0,0.571151558968774,0.445,0.125,0,"2","PON2"
"292",0,0.56766132793757,0.462,0.17,0,"2","PHGDH"
"293",1.34607137574411e-242,0.566514654831682,0.422,0.226,3.3156430127329e-238,"2","HILPDA"
"294",0,0.565290259408398,0.929,0.9,0,"2","SEPT7"
"295",0,0.563487347660345,0.631,0.311,0,"2","SRI"
"296",0,0.554100908605233,0.363,0.075,0,"2","FAM181B"
"297",0,0.548194202203555,0.655,0.356,0,"2","HMGN3"
"298",0,0.547387689748522,0.574,0.222,0,"2","NFIA"
"299",0,0.545747008673894,0.723,0.46,0,"2","QKI"
"300",1.84448462664256e-193,0.539972937494227,0.898,0.812,4.54333453234595e-189,"2","IGFBP2"
"301",0,0.52773376383467,0.377,0.06,0,"2","LHX2"
"302",0,0.527152350249875,0.547,0.246,0,"2","MDK"
"303",0,0.521619380116521,0.47,0.186,0,"2","NFE2L2"
"304",3.91490742775656e-247,0.521596129218195,0.586,0.385,9.64319997604997e-243,"2","WDR45B"
"305",0,0.510536326296469,0.996,0.976,0,"2","RPS6"
"306",0,0.509390616503717,0.512,0.257,0,"2","SPRY1"
"307",0,0.508027743860064,0.453,0.15,0,"2","EZR"
"308",0,0.506526631197181,0.425,0.181,0,"2","ID2"
"309",0,0.505771655528384,0.557,0.26,0,"2","DARS"
"310",6.49030834001955e-244,0.498378829456653,0.617,0.399,1.59869275031362e-239,"2","SCD"
"311",0,0.495548158483735,0.996,0.981,0,"2","RPL8"
"312",0,0.493458919761475,0.438,0.128,0,"2","RAB31"
"313",0,0.490317236540315,0.4,0.111,0,"2","GLI3"
"314",0,0.490214483546871,0.612,0.332,0,"2","LINC01551"
"315",9.50963620492511e-213,0.485401675315926,0.535,0.334,2.34241358999715e-208,"2","AKAP12"
"316",0,0.47807406748166,0.445,0.207,0,"2","NES"
"317",0,0.477703596193085,1,0.999,0,"2","RPS2"
"318",0,0.473414568272349,0.282,0.07,0,"2","RGS16"
"319",0,0.471782266294099,0.372,0.102,0,"2","MOXD1"
"320",1.54506008607444e-146,0.470359422477539,0.355,0.214,3.80579200401857e-142,"2","HES6"
"321",1.30755524968655e-230,0.469139390449326,0.793,0.691,3.22077009102791e-226,"2","DEK"
"322",1.9223313661989e-237,0.466791563253774,0.338,0.162,4.73508662122113e-233,"2","SLC2A1"
"323",0,0.462499761986316,1,1,0,"2","RPL41"
"324",0,0.461699014474315,0.731,0.495,0,"2","EEF1D"
"325",0,0.461384419135455,0.946,0.879,0,"2","LDHB"
